time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-08-01T02:25:14.470Z,31.721,80.129,33,4.5,mb,,,,0.8,us,usp0006gcq,2014-11-07T00:55:57.418Z,"139 km NNE of Josh?math, India",earthquake,,,,10,reviewed,us,us
1994-07-31T23:53:36.580Z,31.682,80.266,35.1,4.8,mb,,,,0.9,us,usp0006gck,2014-11-07T00:55:55.990Z,"141 km NNE of Josh?math, India",earthquake,,19.3,,15,reviewed,us,us
1994-05-13T09:19:53.250Z,32.493,75.53,33,4.4,mb,,,,1.3,us,usp0006cg4,2014-11-07T00:55:28.249Z,"13 km N of Kathua, India",earthquake,,,,11,reviewed,us,us
1994-03-29T00:25:59.280Z,30.612,79.502,33,4.1,mb,,,,0.8,us,usp0006ab5,2014-11-07T00:55:11.416Z,"8 km NW of Josh?math, India",earthquake,,,,5,reviewed,us,us
1993-11-14T13:20:37.670Z,30.658,80.356,33,4.4,mb,,,,0.9,us,usp00063pv,2014-11-07T00:54:24.850Z,"76 km E of Josh?math, India",earthquake,,,,6,reviewed,us,us
1993-08-19T03:49:27.210Z,30.085,80.037,33,4.4,mb,,,,1.2,us,usp0005ytm,2014-11-07T00:53:45.985Z,"37 km NE of B?geshwar, India",earthquake,,,,22,reviewed,us,us
1993-08-16T02:09:14.700Z,30.955,78.955,33,4,mb,,,,1,us,usp0005ymr,2014-11-07T00:53:44.596Z,"54 km ENE of Uttark?shi, India",earthquake,,,,3,reviewed,us,us
1993-01-12T08:52:43.010Z,31.169,80.309,33,4.8,mb,,,,1.3,us,usp0005knb,2014-11-07T00:52:13.450Z,"98 km NE of Josh?math, India",earthquake,,,,22,reviewed,us,us
1992-09-06T14:10:55.980Z,32.436,76.338,33,4.6,mb,,,,0.9,us,usp0005dnf,2014-11-07T00:51:25.196Z,"Himachal Pradesh, India",earthquake,,,,7,reviewed,us,us
1992-08-09T15:16:30.650Z,30.931,78.487,33,4,mb,,,,0.5,us,usp0005c7b,2014-11-07T00:51:14.712Z,"22 km N of Uttark?shi, India",earthquake,,,,3,reviewed,us,us
1992-07-26T23:31:33.630Z,29.064,80.202,33,3.5,ml,,,,1.3,us,usp0005bhv,2014-11-07T00:51:07.780Z,"8 km E of Tanakpur, India",earthquake,,,,,reviewed,us,ndi
1992-07-21T05:06:07.580Z,31.473,78.046,33,3.9,mb,,,,0.7,us,usp0005b77,2014-11-07T00:51:06.177Z,"24 km E of Sar?han, India",earthquake,,,,2,reviewed,us,us
1992-06-12T11:45:34.430Z,30.125,78.885,33,4.8,mb,,,,1.6,us,usp00058zs,2014-11-07T00:50:49.453Z,"10 km ESE of Pauri, India",earthquake,,,,3,reviewed,us,us
1992-04-22T06:08:49.070Z,30.968,78.242,33,4.5,mb,,,,1.2,us,usp000564r,2014-11-07T00:50:28.680Z,"18 km N of Barkot, India",earthquake,,,,13,reviewed,us,us
1992-03-14T12:40:26.030Z,30.664,78.829,30.3,4.8,mb,,,,0.8,us,usp000548q,2014-11-07T00:50:15.925Z,"37 km ESE of Uttark?shi, India",earthquake,,,,28,reviewed,us,us
1992-03-02T14:48:18.150Z,30.542,78.538,33,4,mb,,,,0.6,us,usp00053s1,2014-11-07T00:50:12.755Z,"17 km NNE of Tehri, India",earthquake,,,,2,reviewed,us,us
1992-01-26T23:48:56.100Z,32.282,76.415,33,4.5,mb,,,,1.2,us,usp000529u,2014-11-07T00:49:57.123Z,"11 km NE of Dharamsala, India",earthquake,,,,8,reviewed,us,us
1991-10-27T13:19:56.150Z,29.5,79.049,33,3.9,ml,,,,0.7,us,usp0004yft,2014-11-07T00:49:27.962Z,"14 km NNW of R?mnagar, India",earthquake,,,,,reviewed,us,ndi
1991-10-27T00:40:23.370Z,30.434,78.549,33,4.2,mb,,,,0.7,us,usp0004yey,2014-11-07T00:49:27.801Z,"Uttaranchal, India",earthquake,,,,3,reviewed,us,us
1991-10-21T14:02:47.380Z,30.777,78.8,33,4,mb,,,,0.6,us,usp0004y4f,2014-11-07T00:49:25.989Z,"34 km E of Uttark?shi, India",earthquake,,,,1,reviewed,us,us
1991-10-20T07:56:31.740Z,30.847,78.777,33,4.2,mb,,,,0.6,us,usp0004y2p,2014-11-07T00:49:25.857Z,"34 km ENE of Uttark?shi, India",earthquake,,,,2,reviewed,us,us
1991-10-20T05:32:26.850Z,30.79,78.686,26.5,4.9,mb,,,,0.9,us,usp0004y2g,2022-04-28T19:02:34.889Z,"24 km ENE of Uttark?shi, India",earthquake,,,,39,reviewed,us,us
1991-10-20T04:20:28.930Z,30.899,78.832,33,4.5,mb,,,,0.9,us,usp0004y2a,2014-11-07T00:49:25.819Z,"41 km ENE of Uttark?shi, India",earthquake,,,,6,reviewed,us,us
1991-10-20T03:34:30.860Z,30.945,78.922,33,4.3,mb,,,,0.7,us,usp0004y27,2014-11-07T00:49:25.815Z,"51 km ENE of Uttark?shi, India",earthquake,,,,2,reviewed,us,us
1991-10-19T22:41:15.440Z,30.747,78.723,17,4.8,mb,,,,1,us,usp0004y1t,2014-11-07T00:49:25.776Z,"26 km E of Uttark?shi, India",earthquake,,,,13,reviewed,us,us
1991-10-19T21:23:14.300Z,30.78,78.774,10.3,6.8,mwb,,,,1.2,us,usp0004y1r,2022-04-28T19:02:24.458Z,"32 km E of Uttark?shi, India",earthquake,,,,,reviewed,us,us
1991-10-15T19:11:00.950Z,30.565,79.311,33,4.5,mb,,,,1.1,us,usp0004xvj,2014-11-07T00:49:24.195Z,"19 km NW of P?palkoti, India",earthquake,,,,9,reviewed,us,us
1991-08-20T05:06:25.860Z,30.63,79.767,33,4.2,mb,,,,1.5,us,usp0004vm7,2014-11-07T00:49:06.888Z,"21 km ENE of Joshīmath, India",earthquake,,,,5,reviewed,us,us
1991-08-16T01:23:27.540Z,30.861,78.651,33,4.2,mb,,,,0.2,us,usp0004ve1,2014-11-07T00:49:06.073Z,"24 km NE of Uttark?shi, India",earthquake,,,,2,reviewed,us,us
1991-06-23T02:45:41.200Z,32.306,76.716,33,4.6,mb,,,,1.5,us,usp0004t9x,2014-11-07T00:48:46.726Z,"26 km NE of P?lampur, India",earthquake,,,,17,reviewed,us,us
1991-06-10T21:30:11.950Z,29.266,80.281,58.1,4.6,mb,,,,1.2,us,usp0004sry,2014-11-07T00:48:44.091Z,"21 km ESE of Champawat, India",earthquake,,10.8,,11,reviewed,us,us
1991-05-27T21:06:57.360Z,29.349,80.304,52.6,4.6,mb,,,,1,us,usp0004s5j,2014-11-07T00:48:37.709Z,"21 km ESE of Lohagh?t, India",earthquake,,8.6,,19,reviewed,us,us
1991-05-26T05:29:14.870Z,29.34,80.332,64.9,4.5,mb,,,,1,us,usp0004s37,2014-11-07T00:48:37.438Z,"24 km ESE of Lohagh?t, India",earthquake,,10.8,,19,reviewed,us,us
1991-05-18T06:59:22.130Z,31.675,80.092,42.6,4.5,mb,,,,1,us,usp0004rt3,2014-11-07T00:48:35.827Z,"133 km NNE of Josh?math, India",earthquake,,12,,13,reviewed,us,us
1991-05-18T04:52:19.070Z,31.654,80.092,24,4.6,mb,,,,1.3,us,usp0004rsv,2014-11-07T00:48:35.790Z,"131 km NNE of Josh?math, India",earthquake,,15.1,,19,reviewed,us,us
1991-04-22T08:48:29.990Z,30.08,79.72,33,4.6,mb,,,,0.8,us,usp0004qns,2014-11-07T00:48:26.107Z,"27 km N of B?geshwar, India",earthquake,,,,20,reviewed,us,us
1991-03-04T16:41:25.440Z,30.81,79.215,33,3.2,mb,,,,0.4,us,usp0004npb,2014-11-07T00:48:09.616Z,"43 km NW of Josh?math, India",earthquake,,,,1,reviewed,us,us
1991-02-12T14:02:56.300Z,30.614,79.288,33,4.1,mb,,,,1.2,us,usp0004mvf,2014-11-07T00:47:59.639Z,"24 km NNW of P?palkoti, India",earthquake,,,,2,reviewed,us,us
1991-01-20T12:43:17.070Z,31.532,77.463,33,4.9,mb,,,,1,us,usp0004ky1,2022-04-28T19:27:45.102Z,"16 km SE of Banj?r, India",earthquake,,,,26,reviewed,us,us
1990-12-18T02:40:49.760Z,30.336,79.117,18.7,4.9,mb,,,,1.1,us,usp0004j9c,2014-11-07T00:47:37.759Z,"14 km ENE of Rudrapray?g, India",earthquake,,,,30,reviewed,us,us
1990-12-13T08:28:55.760Z,31.573,77.438,33,4.7,mb,,,,1,us,usp0004j2e,2014-11-07T00:47:36.571Z,"11 km SE of Banj?r, India",earthquake,,,,15,reviewed,us,us
1990-10-03T18:20:35.990Z,31.096,78.557,33,4.4,mb,,,,0.8,us,usp0004fb7,2014-11-07T00:47:13.480Z,"42 km NNE of Uttark?shi, India",earthquake,,,,1,reviewed,us,us
1990-09-21T16:08:20.750Z,29.741,79.791,33,5.1,mb,,,,1,us,usp0004exz,2022-04-28T19:38:36.933Z,"10 km S of B?geshwar, India",earthquake,,,,33,reviewed,us,us
1990-05-15T17:19:22.040Z,29.178,76.73,33,4.1,mb,,,,1.2,us,usp00049b7,2014-11-07T00:46:22.081Z,"5 km NNE of Goh?na, India",earthquake,,,,3,reviewed,us,us
1990-04-03T01:08:17.010Z,31.736,78.731,51.2,3.9,mb,,,,1.4,us,usp00047d8,2014-11-07T00:46:04.649Z,"92 km ENE of Sar?han, India",earthquake,,17.4,,5,reviewed,us,us
1989-01-27T11:03:30.780Z,30.988,78.655,33,3.7,mb,,,,1.1,us,usp0003r9c,2014-11-07T00:43:29.191Z,"35 km NE of Uttark?shi, India",earthquake,,,,3,reviewed,us,us
1988-12-26T11:11:11.040Z,30.611,77.981,33,4.2,mb,,,,1,us,usp0003q6x,2014-11-07T00:43:19.244Z,"15 km SE of Chakr?ta, India",earthquake,,,,5,reviewed,us,us
1988-07-27T07:07:42.910Z,31.605,78.627,33,4.4,mb,,,,1,us,usp0003j9a,2014-11-07T00:42:33.008Z,"79 km E of Sar?han, India",earthquake,,,,3,reviewed,us,us
1988-06-09T12:11:49.840Z,30.654,79.216,25.2,4.8,mb,,,,0.9,us,usp0003gua,2014-11-07T00:42:18.603Z,"32 km NW of P?palkoti, India",earthquake,,8.1,,13,reviewed,us,us
1988-05-15T20:23:05.700Z,29.862,80.479,25.7,4.8,mb,,,,1.1,us,usp0003fzk,2014-11-07T00:42:09.239Z,"4 km WNW of Dh?rchula, India",earthquake,,13.1,,24,reviewed,us,us
1987-12-26T01:03:00.230Z,32.126,76.695,33,4.3,mb,,,,1.1,us,usp0003bjg,2014-11-07T00:41:25.074Z,"13 km E of P?lampur, India",earthquake,,,,4,reviewed,us,us
1987-10-06T16:33:15.650Z,31.922,76.445,33,4.7,mb,,,,1.4,us,usp0003917,2014-11-07T00:41:03.726Z,"11 km NNW of T?ra Suj?npur, India",earthquake,,,,2,reviewed,us,us
1987-08-21T00:26:07.040Z,31.723,80.183,54.8,4.7,mb,,,,1.3,us,usp00037p4,2014-11-07T00:40:49.301Z,"142 km NNE of Josh?math, India",earthquake,,14.9,,19,reviewed,us,us
1987-07-18T16:29:18.880Z,31.144,78.049,54.1,4.7,mb,,,,1.3,us,usp00036rp,2014-11-07T00:40:41.404Z,"28 km ESE of Rohru, India",earthquake,,14.2,,6,reviewed,us,us
1987-06-06T11:02:41.590Z,30.47,79.202,44.4,4.9,mb,,,,0.9,us,usp00035jt,2022-04-27T21:41:47.047Z,"22 km WNW of P?palkoti, India",earthquake,,10.9,,19,reviewed,us,us
1987-06-06T03:14:24.490Z,30.555,79.267,33,4.7,mb,,,,1,us,usp00035jf,2014-11-07T00:40:30.922Z,"21 km NW of P?palkoti, India",earthquake,,,,12,reviewed,us,us
1986-07-16T22:03:10.790Z,31.049,77.997,33,5.5,mw,,,,1,us,usp0002w2z,2022-04-27T22:09:49.002Z,"28 km SE of Rohru, India",earthquake,,,,,reviewed,us,hrv
1986-04-26T07:35:16.100Z,32.128,76.374,33,5.5,mw,,,,1,us,usp0002t74,2022-04-27T22:19:50.365Z,"11 km ENE of K?ngar, India",earthquake,,,,,reviewed,us,hrv
1986-04-22T09:29:51.690Z,31.85,76.789,33,4.7,mb,,,,0.8,us,usp0002t3u,2014-11-07T00:38:15.247Z,"15 km S of Jogindarnagar, India",earthquake,,,,9,reviewed,us,us
1986-03-28T18:05:46.770Z,30.801,79.166,33,4.2,mb,,,,1.3,us,usp0002scj,2014-11-07T00:38:06.195Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1985-06-14T17:19:05.910Z,29.808,79.312,33,3.9,mb,,,,1.5,us,usp0002fuw,2014-11-07T00:36:43.871Z,"11 km WNW of Dw?r?h?t, India",earthquake,,,,1,reviewed,us,us
1985-03-11T14:36:08.590Z,31.252,77.045,33,4.8,mb,,,,1.5,us,usp0002cra,2014-11-07T00:36:18.439Z,"7 km W of Seoni, India",earthquake,,,,8,reviewed,us,us
1984-12-15T10:54:10.500Z,31.284,77.805,33,4.7,mb,,,,1.1,us,usp0002a2a,2014-11-07T00:35:52.656Z,"10 km NNE of Rohru, India",earthquake,,,,5,reviewed,us,us
1984-11-26T03:35:37.730Z,30.489,79.252,33,4.5,mb,,,,1.1,us,usp00029fv,2014-11-07T00:35:44.885Z,"18 km WNW of P?palkoti, India",earthquake,,,,10,reviewed,us,us
1984-10-24T08:19:31.300Z,29.704,80.053,56.3,4.2,mb,,,,1.4,us,usp00028f7,2014-11-07T00:35:36.270Z,"20 km NW of Pithor?garh, India",earthquake,,13.3,,5,reviewed,us,us
1984-05-03T13:17:58.150Z,30.5,78.404,33,4.5,mb,,,,1,us,usp000243m,2014-11-07T00:34:51.996Z,"14 km NNW of Tehri, India",earthquake,,,,3,reviewed,us,us
1984-03-23T00:34:08.720Z,29.99,78.871,33,5.1,mb,,,,0.5,us,usp00022wk,2014-11-07T00:34:39.193Z,"20 km SSE of Pauri, India",earthquake,,,,3,reviewed,us,us
1984-01-08T01:53:13.190Z,31.991,79.499,33,4.2,mb,,,,0.9,us,usp000213c,2014-11-07T00:34:21.960Z,"159 km N of Josh?math, India",earthquake,,,,3,reviewed,us,us
1982-12-29T00:09:20.200Z,30.273,79.809,33,4.8,mb,,,,1.1,us,usp0001ruq,2014-11-07T00:32:23.103Z,"39 km SE of Josh?math, India",earthquake,,,,13,reviewed,us,us
1982-12-14T23:57:32.750Z,31.459,78.91,33,4.6,mb,,,,1.4,us,usp0001rfj,2014-11-07T00:32:20.812Z,"92 km NNE of Uttark?shi, India",earthquake,,,,6,reviewed,us,us
1982-10-16T02:22:56.780Z,30.326,79.129,71.2,4.5,mb,,,,1.4,us,usp0001q98,2014-11-07T00:32:02.233Z,"14 km ENE of Rudrapray?g, India",earthquake,,15.3,,6,reviewed,us,us
1982-07-16T04:15:29.940Z,30.715,77.031,103.3,4.2,mb,,,,1.3,us,usp0001nf6,2014-11-07T00:31:37.195Z,"14 km SE of Pinjaur, India",earthquake,,7.6,,3,reviewed,us,us
1981-08-10T10:58:24.690Z,31.263,77.935,33,4.6,mb,,,,0.7,us,usp0001f70,2014-11-07T00:29:55.081Z,"18 km ENE of Rohru, India",earthquake,,,,6,reviewed,us,us
1981-06-19T10:41:44.460Z,30.541,79.217,63.6,4.4,mb,,,,0.8,us,usp0001e81,2014-11-07T00:29:38.361Z,"24 km WNW of P?palkoti, India",earthquake,,19.9,,8,reviewed,us,us
1981-06-13T00:56:56.330Z,31.704,78.335,33,5,mb,,,,0.9,us,usp0001e4b,2022-04-28T01:02:41.627Z,"55 km ENE of Sar?han, India",earthquake,,,,39,reviewed,us,us
1981-05-28T23:14:09.540Z,31.851,78.411,33,5.6,ms,,,,1,us,usp0001dxc,2022-04-28T01:06:13.382Z,"western Xizang-India border region",earthquake,,,,1,reviewed,us,us
1980-09-22T20:37:55.000Z,32.458,78.519,65,4.7,mb,,,,,us,usp00019xk,2014-11-06T23:24:26.108Z,"125 km NNE of Sar?han, India",earthquake,,,,,reviewed,us,us
1980-09-08T07:42:07.300Z,29.999,80.434,33,4.5,mb,,,,,us,usp00019qy,2014-11-06T23:24:25.889Z,"18 km NNW of Dh?rchula, India",earthquake,,,,,reviewed,us,us
1980-05-29T22:40:52.000Z,31.562,76.57,33,4.2,mb,,,,,us,usp00017th,2014-11-06T23:24:22.701Z,"14 km SSE of Ham?rpur, India",earthquake,,,,,reviewed,us,us
1980-04-27T17:00:33.300Z,28.607,77.644,33,4.7,mb,,,,,us,usp00016x5,2022-04-28T01:40:55.627Z,"10 km NE of D?dri, India",earthquake,,,,,reviewed,us,us
1979-12-28T01:59:18.800Z,30.628,78.445,33,5,mb,,,,,us,usp00014ra,2022-04-27T14:46:35.983Z,"11 km S of Uttark?shi, India",earthquake,,,,,reviewed,us,us
1979-05-20T22:59:14.200Z,30.029,80.31,33,5.9,ms,,,,,us,usp00010s6,2022-04-27T15:06:13.296Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1979-05-11T21:56:38.600Z,32.087,78.809,33,4.4,mb,,,,,us,usp00010k1,2014-11-06T23:22:01.111Z,"115 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1979-03-27T05:27:54.700Z,32.058,78.611,33,4.3,mb,,,,,us,usp0000zps,2014-11-06T23:21:59.170Z,"98 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1979-03-05T23:54:52.500Z,30.476,79.727,33,4.3,mb,,,,,us,usp0000z5y,2014-11-06T23:21:57.926Z,"17 km ESE of Josh?math, India",earthquake,,,,,reviewed,us,us
1978-06-14T16:12:06.800Z,32.31,76.522,18,5,mb,,,,,us,usp0000v1w,2022-04-27T15:36:24.349Z,"21 km ENE of Dharamsala, India",earthquake,,,,,reviewed,us,us
1978-02-19T18:56:31.900Z,31.681,75.256,59,4,mb,,,,,us,usp0000t1q,2014-11-06T23:21:47.158Z,"15 km SSE of Bat?la, India",earthquake,,,,,reviewed,us,us
1978-01-15T02:30:30.600Z,31.917,78.306,60,4.5,mb,,,,,us,usp0000shb,2014-11-06T23:21:46.548Z,"66 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1978-01-07T07:23:20.500Z,30.565,79.38,33,4.7,mb,,,,,us,usp0000sd0,2014-11-06T23:21:46.277Z,"16 km NNW of P?palkoti, India",earthquake,,,,,reviewed,us,us
1977-04-20T04:21:09.400Z,30.519,79.352,33,4.8,mb,,,,,us,usp0000nfy,2022-04-27T16:29:34.786Z,"12 km NW of P?palkoti, India",earthquake,,,,,reviewed,us,us
1977-04-14T18:26:48.800Z,32.023,78.547,33,4.3,mb,,,,,us,usp0000nds,2014-11-06T23:21:40.985Z,"91 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1977-02-19T06:39:42.600Z,31.581,78.22,33,4.7,mb,,,,,us,usp0000mmg,2014-11-06T23:21:39.905Z,"41 km E of Sar?han, India",earthquake,,,,,reviewed,us,us
1977-02-19T06:15:25.000Z,31.786,78.417,40,5.4,mb,,,,,us,usp0000mmf,2022-04-27T16:37:38.639Z,"66 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1977-01-28T03:48:54.100Z,31.539,78.275,55,4.7,mb,,,,,us,usp0000mcn,2014-11-06T23:21:39.535Z,"45 km E of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-10-03T15:03:43.200Z,31.909,78.76,16,4.7,mb,,,,,us,usp0000jr6,2014-11-06T23:21:37.600Z,"101 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-09-29T07:47:17.500Z,31.771,78.348,29,5,mb,,,,,us,usp0000jp5,2022-04-27T16:54:30.054Z,"60 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-09-08T20:13:02.300Z,32.046,78.684,18,5.4,mb,,,,,us,usp0000j9x,2022-04-27T16:52:43.370Z,"103 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-07-06T02:55:51.900Z,32.284,78.275,56,4.8,mb,,,,,us,usp0000h6z,2022-04-27T16:56:37.394Z,"97 km NNE of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-05-06T08:21:35.400Z,31.787,78.669,51,4.5,mb,,,,,us,usp0000g5k,2014-11-06T23:21:35.014Z,"88 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1976-02-05T12:04:34.300Z,31.32,76.953,37,5,mb,,,,,us,usp0000ey1,2022-04-27T17:15:39.640Z,"18 km WNW of Seoni, India",earthquake,,,,,reviewed,us,us
1975-11-06T00:11:33.900Z,29.497,78.084,33,4.9,mb,,,,,us,usp0000df1,2022-04-27T17:26:53.929Z,"4 km WNW of Mand?war, India",earthquake,,,,,reviewed,us,us
1975-11-05T00:35:57.200Z,32.035,78.809,28,5.2,mb,,,,,us,usp0000deh,2022-04-27T17:26:38.443Z,"112 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-09-19T17:59:33.000Z,31.973,78.476,33,5.1,mb,,,,,us,usp0000cvm,2014-11-06T23:21:32.073Z,"82 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-09-19T17:53:13.900Z,32.221,78.937,33,4.3,mb,,,,,us,usp0000cvj,2014-11-06T23:21:32.072Z,"133 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-09-16T04:20:25.100Z,32.379,76.454,44,4.6,mb,,,,,us,usp0000ctw,2014-11-06T23:21:32.037Z,"21 km NE of Dharamsala, India",earthquake,,,,,reviewed,us,us
1975-08-23T03:08:56.300Z,30.614,79.453,33,4,mb,,,,,us,usp0000cjt,2014-11-06T23:21:31.742Z,"12 km WNW of Josh?math, India",earthquake,,,,,reviewed,us,us
1975-08-14T15:16:40.500Z,31.858,78.38,61,3.9,mb,,,,,us,usp0000cfn,2014-11-06T23:21:31.672Z,"67 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-07-21T07:26:37.100Z,32.122,78.533,33,4.7,mb,,,,,us,usp0000c3u,2022-04-27T17:38:35.883Z,"97 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-07-19T07:26:30.500Z,32.335,78.623,33,4.4,mb,,,,,us,usp0000c1k,2014-11-06T23:21:31.254Z,"120 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-07-19T06:10:54.900Z,31.92,78.605,40,5.3,mb,,,,,us,usp0000c1j,2022-04-27T17:38:06.674Z,"89 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-05-11T06:48:38.500Z,31.963,78.581,26,4.8,mb,,,,,us,usp0000azf,2022-04-27T17:44:27.271Z,"89 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-05-08T11:56:07.000Z,32.383,78.508,33,4.8,mb,,,,,us,usp0000ayr,2022-04-27T17:44:05.745Z,"118 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-04-09T21:45:40.700Z,31.586,78.512,33,4.5,mb,,,,,us,usp0000aj9,2022-04-27T17:46:46.825Z,"68 km E of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-04-01T16:18:44.000Z,31.877,78.47,33,4.7,mb,,,,,us,usp0000aex,2014-11-06T23:21:29.587Z,"75 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-03-10T03:07:03.400Z,32.21,78.781,49,4.9,mb,,,,,us,usp0000a69,2022-04-27T17:49:48.426Z,"121 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-02-11T06:41:33.200Z,32.153,78.477,33,4.7,mb,,,,,us,usp00009w6,2014-11-06T23:21:28.837Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-31T14:04:11.000Z,32.417,78.479,45,4.6,mb,,,,,us,usp00009r8,2014-11-06T23:21:28.676Z,"119 km NNE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-29T15:49:25.900Z,31.879,78.485,33,4.9,mb,,,,,us,usp00009qq,2022-04-27T17:57:43.586Z,"77 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-27T13:41:38.800Z,32.316,78.496,33,4.8,mb,,,,,us,usp00009px,2014-11-06T23:21:28.628Z,"111 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-27T09:23:37.700Z,32.029,78.637,33,4.9,mb,,,,,us,usp00009pu,2022-04-27T17:57:40.017Z,"98 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-27T08:10:18.700Z,32.464,78.728,33,5,mb,,,,,us,usp00009ps,2022-04-27T17:57:38.544Z,"137 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-22T17:26:38.100Z,31.899,78.507,51,4.7,mb,,,,,us,usp00009ks,2022-04-27T17:57:32.274Z,"80 km ENE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-20T13:24:12.700Z,32.126,78.546,33,4.6,mb,,,,,us,usp00009jy,2014-11-06T23:21:28.477Z,"98 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-20T11:06:53.900Z,32.501,78.566,48,4.8,mb,,,,,us,usp00009jx,2022-04-27T17:57:09.258Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-19T13:04:36.600Z,32.131,78.642,33,5,mb,,,,,us,usp00009jm,2022-04-27T17:56:55.627Z,"105 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-19T10:39:38.600Z,32.203,78.627,33,3.8,mb,,,,,us,usp00009jk,2014-11-06T23:21:28.463Z,"110 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-19T09:12:55.600Z,32.414,78.531,33,4.7,mb,,,,,us,usp00009jh,2014-11-06T23:21:28.461Z,"122 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-19T08:18:23.800Z,32.112,78.508,33,4.8,mb,,,,,us,usp00009jg,2014-11-06T23:21:28.460Z,"95 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-19T08:12:08.100Z,31.95,78.521,33,6,mb,,,,,us,usp00009jf,2022-04-27T17:56:54.276Z,"84 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1975-01-19T08:02:02.500Z,32.455,78.43,33,6.8,ms,,,,,us,usp00009jd,2022-04-27T17:56:49.144Z,"120 km E of Man?li, India",earthquake,,,,,reviewed,us,us
1975-01-19T08:00:24.300Z,32.437,78.599,60,5.3,mb,,,,,us,usp00009jc,2022-04-27T17:56:44.704Z,"127 km NE of Sar?han, India",earthquake,,,,,reviewed,us,us
1974-07-07T20:56:49.700Z,30.638,78.692,33,4.9,mb,,,,,us,usp000071b,2022-04-27T18:15:05.398Z,"25 km ESE of Uttark?shi, India",earthquake,,,,,reviewed,us,us
1974-02-24T21:32:08.800Z,30.943,78.053,45,4.7,mb,,,,,us,usp00005d8,2014-11-06T23:21:22.989Z,"20 km NW of Barkot, India",earthquake,,,,,reviewed,us,us
1973-12-16T09:16:14.100Z,32.284,76.028,33,4.9,mb,,,,,us,usp00004jj,2022-04-27T18:33:42.724Z,"3 km N of Kotla, India",earthquake,,,,,reviewed,us,us
1972-09-06T02:51:29.020Z,32.398,78.414,10,5.28,mw,,,,,iscgem,iscgem769118,2022-04-26T20:41:19.379Z,"114 km NNE of Sar?han, India",earthquake,,8.6,0.23,,reviewed,iscgem,iscgem
1970-03-05T18:34:21.100Z,32.376,76.608,15,5.11,mw,,,,,iscgem,iscgem797561,2022-04-26T21:44:46.248Z,"29 km N of P?lampur, India",earthquake,,12.7,0.27,,reviewed,iscgem,iscgem
1969-06-22T01:33:24.550Z,30.499,79.376,16,5.53,mw,,,,,iscgem,iscgem808239,2022-04-26T22:05:18.395Z,"9 km NNW of P?palkoti, India",earthquake,,3.9,0.25,,reviewed,iscgem,iscgem
1969-03-03T06:20:22.160Z,30.076,79.97,16,5.32,mw,,,,,iscgem,iscgem810469,2022-04-26T22:10:11.531Z,"32 km NE of B?geshwar, India",earthquake,,8.1,0.2,,reviewed,iscgem,iscgem
